DateTime,AddedIPs,RemovedIPs
1558083723,13,0
1558084922,2,0
1558086123,3,0
1558086723,3,0
1558087322,1,0
1558087923,5,0
1558088522,1,0
1558089722,3,1
1558090923,4,0
1558092122,4,0
1558093476,1181,288
1558096923,1,0
1558099323,2,0
1558101722,2,0
1558102323,2,0
1558102923,4,0
1558104123,3,0
1558104723,2,0
1558105323,1,0
1558106523,4,0
1558107722,1,0
1558108322,3,0
1558108923,2,0
1558110123,13,0
1558111323,10,1
1558111923,1,0
1558112524,3,0
1558113724,4,0
1558114923,4,0
1558116123,6,0
1558117923,0,1
1558118523,7,0
1558119722,2,0
1558120322,1,0
1558120923,1,0
1558121523,2,0
1558122123,11,0
1558123323,5,0
1558125122,1,0
1558125722,3,0
1558126322,2,0
1558127523,2,0
1558128741,7,0
1558129323,18,0
1558129924,4,0
1558130523,3,0
1558131723,9,0
1558132322,2,0
1558134123,3,0
1558134723,4,0
1558135322,1,0
1558137724,16,1
1558141922,2,0
1558143722,3,0
1558144922,4,0
1558146123,11,0
1558149122,10,0
1558150322,14,0
1558152123,11,0
1558152723,1,0
1558153322,2,0
1558155123,24,0
1558156323,34,0
1558158123,6,0
1558159322,4,0
1558160522,3,0
1558161124,9,0
1558161722,1,0
1558163522,1,0
1558164722,8,0
1558167723,3,0
1558168323,2,0
1558168922,2,0
1558169523,1,0
1558170122,9,0
1558172523,2,0
1558174922,3,0
1558176722,2,0
1558177322,6,0
1558179122,10,0
1558179723,5,0
1558180613,1057,274
1558180922,1,0
1558182122,5,0
1558183323,3,0
1558183922,6,0
1558185722,2,0
1558186323,2,0
1558186922,7,0
1558188123,6,0
1558188723,4,0
1558189323,1,0
1558189922,3,0
1558190522,2,0
1558191122,1,0
1558191724,13,0
1558192922,2,1
1558194122,1,0
1558194723,2,0
1558195322,10,0
1558196522,2,0
1558197722,6,0
1558198923,4,0
1558200122,1,0
1558201322,3,0
1558203122,3,0
1558203722,1,0
1558204923,5,0
1558207322,5,0
1558208523,36,0
1558209722,4,0
1558212122,1,0
1558212723,5,0
1558213323,1,0
1558213922,9,0
1558214522,3,0
1558215123,2,0
1558216922,2,0
1558217522,2,0
1558220522,2,1
1558221723,1,0
1558222322,1,0
1558223522,1,0
1558224124,7,0
1558225322,9,0
1558226523,3,0
1558227123,1,0
1558227723,3,0
1558228323,11,0
1558228923,3,0
1558230123,3,0
1558230722,1,0
1558231323,2,0
1558232523,2,0
1558233722,9,0
1558234322,25,0
1558234923,4,0
1558237322,3,0
1558237923,1,0
1558238522,6,0
1558239722,3,0
1558240323,1,0
1558243323,13,0
1558244522,4,0
1558245722,6,0
1558246922,1,0
1558248123,1,0
1558248722,1,0
1558249322,1,0
1558250522,1,1
1558251722,4,0
1558252922,31,0
1558253522,1,0
1558254722,2,0
1558255322,1,0
1558255923,4,0
1558256523,7,0
1558258322,7,0
1558258922,2,0
1558260122,1,0
1558261322,7,0
1558261922,1,0
1558262522,1,0
1558263122,3,0
1558263722,5,0
1558264322,1,0
1558264922,5,0
1558265523,1,0
1558266122,1,0
1558267322,6,0
1558267733,1076,284
1558268522,5,0
1558269723,3,0
1558270922,1,0
1558272122,2,0
1558273323,1,0
1558274523,1,0
1558275723,19,0
1558276322,1,0
1558276922,5,0
1558278123,5,0
1558278722,1,0
1558279322,3,0
1558281723,12,0
1558282922,1,0
1558284122,6,1
1558284722,1,0
1558285322,5,0
1558285922,4,0
1558286522,7,0
1558287122,1,0
1558287723,4,0
1558288922,1,0
1558290123,1,0
1558290722,1,0
1558291322,30,0
1558293122,2,0
1558293723,3,0
1558294322,1,0
1558294923,5,0
1558296123,1,0
1558296723,4,0
1558299122,5,0
1558300322,9,0
1558302122,6,0
1558303325,2,0
1558303923,1,0
1558305722,1,0
1558306922,2,0
1558308722,1,0
1558309322,3,0
1558309922,3,0
1558310524,4,0
1558311122,1,0
1558311722,1,0
1558312322,1,0
1558312923,4,0
1558314122,3,0
1558315322,4,0
1558316523,1,0
1558317723,18,0
1558318323,3,0
1558318923,6,0
1558320122,3,0
1558320722,3,0
1558321322,12,0
1558321922,2,0
1558322523,5,0
1558323722,8,0
1558324922,2,0
1558326122,1,0
1558327323,9,1
1558328522,3,0
1558329722,7,0
1558330922,19,0
1558332122,15,0
1558333322,3,0
1558334522,1,0
1558335722,0,1
1558336322,1,0
1558336922,3,0
1558338122,1,0
1558338722,5,0
1558339323,1,0
1558339922,8,0
1558340522,1,0
1558341122,2,0
1558341722,4,0
1558342922,4,0
1558343523,2,0
1558344722,5,0
1558345322,14,0
1558347723,3,0
